Date,S&P,ADBE,AMD,CAT,XTO,XYL
20130312,-0.002406145,-0.001930863,0.007692338,-0.015919038,,-0.008029148
20130313,0.001313189,0.004578503,-0.003838357,-0.005139183,,-0.002105214
20130314,0.005587352,0.00072074,0.011471945,-0.006517191,,0.008394666
20130315,-0.001619773,-0.005782688,-0.011472559,0.001464926,,0.008670304
20130318,-0.00552557,-0.007763055,0.019048421,0.005948274,,-0.006234394
20130319,-0.00242547,-0.007578646,0.007518664,-0.012273006,,-0.01188434
20130320,0.006675163,0.041106434,0.029522879,-0.01518166,,0.002457977
20130321,-0.008316924,-0.006615836,-0.040821995,-0.001265801,,0.001752464
20130322,0.007148643,0.018555772,-0.038615057,0.007458119,,-0.004210853
20130325,-0.003345629,-0.011233864,-0.011881304,-0.009648396,,-0.025281911
20130326,0.007754963,0.006100355,0.011881139,0.004146392,,-0.001443041
20130327,-0.000588523,-0.002107219,0.00392927,-0.001149661,,-0.014551359
20130328,0.004048463,0.019843803,0,0.000805675,,0.009845375
20130401,-0.004483616,-0.003106821,-0.044095053,-0.015411144,,-0.011311737
20130402,0.005158934,0.010661959,-0.020704874,-0.008913608,,-0.001101607
20130403,-0.010602134,-0.00331248,-0.029726486,-0.008994328,,-0.003680766
20130404,0.004040279,0.011602431,0.004300739,0.006044694,,0.021882815
20130405,-0.004304146,-0.018952469,-0.017316061,-0.000354063,,-0.004338397
20130408,0.006282959,0.009406619,0.123105734,-0.00485778,,0.009017222
20130409,0.003538066,0.008640563,0.015325955,0.020107483,,0.003942219
20130410,0.012115444,0.011927583,-0.007634065,0.007769737,,0.025773979
20130411,0.003545957,0.011344408,-0.03509157,-0.010100842,,0.005907516
20130412,-0.002840798,-0.003988945,-0.016000325,-0.007613912,,-0.009049826
20130415,-0.023234125,-0.009594884,-0.032789756,-0.033233154,,-0.042134314
20130416,0.014205841,0.015131933,0.01652963,0.004124483,,0.008714915
20130417,-0.014431313,-0.008427411,-0.016528852,-0.013896105,,-0.01383324
20130418,-0.006723557,-0.009848336,0.044813697,-0.012474484,,-0.008836931
20130419,0.00880899,0.00627825,-0.016064343,-0.00037307,,-0.001850712
20130422,0.004650798,-0.004705051,-0.004057219,0.027953631,,-0.005573503
20130423,0.010365313,0.007606001,0.028057676,0.016666342,,0.020284864
20130424,6.34E-06,-0.004466962,0.031131352,-0.003812257,,0.01089345
20130425,0.004026614,0.008471019,0.026466648,0.008675261,,0.006120233
20130426,-0.001843812,-0.00311284,-0.015037499,0.002009979,,-0.005398546
20130429,0.007160316,0.003334435,0.015038355,0.001415997,,0.01930054
20130430,0.002481818,0.000443901,0.050920275,-0.001534176,,-0.0178575
20130501,-0.009351473,-0.008241871,0.132644499,-0.018957564,,-0.009049826
20130502,0.009364004,0.021682232,0.057330732,0.014103082,,-0.002184384
20130503,0.010479564,0.028480551,0.054221104,0.031770917,,-0.002919257
20130506,0.001905962,-0.011122628,0.002774148,0.006988523,,0.001825333
20130507,0.00521664,-0.019285781,-0.019581472,0.024806752,,0.009801805
20130508,0.004130539,-0.0062032,0.078738165,0.005774297,,0.015415567
20130509,-0.003693918,-0.030240675,0.007802481,-0.003993965,,-0.008215656
20130510,0.004312343,0.001136354,0.023048335,-0.014896403,,-0.002873123
20130513,4.29E-05,-0.009357647,0.054200265,-0.006225337,,-0.009397014
20130514,0.010091066,0.009811707,0.021353385,-0.005921498,,0.027575283
20130515,0.005101103,0.023118692,0.02777955,-0.006301815,,0.010191886
20130516,-0.005022332,-0.011380513,-0.134184177,-0.002532203,,0.001398022
20130517,0.010247412,0.001121371,0.060778022,0.010203764,,0.010075076
20130520,-0.000707868,-0.00719885,0.007343967,0.007499806,,-0.001729495
20130521,0.001720904,-0.006114656,-0.019704872,-0.002607396,,-0.006252506
20130522,-0.008308074,-0.019497854,-0.015037499,-0.004550337,,-0.006642009
20130523,-0.002928115,-0.009309196,0.012546957,-0.008588778,,-0.016266586
20130524,-0.000551517,-0.007980762,0.009925578,-0.008547425,,-0.00715554
20130528,0.006320963,0.011249487,0,-0.000232027,,0.007511716
20130529,-0.007072936,-0.007250219,-0.017435112,0.003474955,,-0.000356063
20130530,0.003663626,0.013754965,0.014962501,-0.000925428,,0.017667998
20130531,-0.014410577,-0.006504106,-0.009950341,-0.007084033,,-0.014465117
20130603,0.00591844,0.012736545,-0.010050336,0.003838623,,0.00390138
20130604,-0.005526048,0.021173256,0.012546957,-0.002440977,,-0.013901175
20130605,-0.013875555,-0.012467396,-0.02525422,-0.017612188,,-0.02397512
20130606,0.008454454,-0.006178045,0.007643712,-0.004987417,,0.00366926
20130607,0.012749914,0.012543994,-0.007643134,0.007708215,,0.00911632
20130610,-0.000346873,-0.000680231,0.037645435,-0.010091751,,-0.001816649
20130611,-0.010205264,-0.022245609,-0.024939418,-0.003346594,,-0.010600992
20130612,-0.008404776,-0.00931929,-0.015267964,-0.003718907,,-0.007377144
20130613,0.014676069,0.013485658,0.012739507,0.022929107,,0.009579965
20130614,-0.005902401,-0.010680838,-0.002535211,-0.015029377,,-0.005516186
20130617,0.007538876,0.012756291,0.02753637,0.000595822,,0.00551576
20130618,0.007760964,-0.000691239,0.009828541,0.007478963,,0.014199705
20130619,-0.013948302,0.054310139,-0.004901995,-0.003554309,,-0.014933959
20130620,-0.025328424,-0.019521307,-0.050388441,-0.012541315,,-0.031311117
20130621,0.002666219,-0.002787883,0.033040114,-0.000962463,,-0.011807434
20130624,-0.012219369,-0.026481562,0.01242252,-0.019436674,,-0.012724616
20130625,0.009452456,0.017506857,0.024391104,0.009886963,,0.006189804
20130626,0.00954479,0.02909656,-0.002412909,-0.002797911,,0.005768331
20130627,0.006180691,0.005458078,-0.014599049,0.010420517,,0.020869705
20130628,-0.004298789,-0.008088625,0,-0.005681107,,0.011573765
20130701,0.0053892,0.014707315,0.004890024,0.002784121,,0.026013691
20130702,-0.000545057,-0.004443859,-0.032220552,-0.002905216,,-0.005439769
20130703,0.000823708,0.008437306,0.022416854,-0.007667319,,0.004715863
20130705,0.010150046,0.012417582,0.002459972,0.003536738,,0.012587445
20130708,0.005237805,-0.008011003,-0.017348621,0.01282244,,0.006412397
20130709,0.007203662,0.013527095,0.01242252,0.025278782,,0.013403767
20130710,0.000181577,-0.000212022,-0.017435112,-0.004345428,,0.01495462
20130711,0.013463213,0.015539632,0.111621872,0.020273105,,0.002068858
20130712,0.00308173,0.008300456,-0.029648196,0.005406359,,0.001720519
20130715,0.001373936,-0.005595626,0.018349611,0.002635524,,-0.000688237
20130716,-0.003715656,-0.013283841,0.006794863,0.008771418,,-0.016655943
20130717,0.002770206,0.011620223,-0.011351182,-0.017159384,,0.001747472
20130718,0.005020342,0.003117137,0.057665896,-0.011021514,,0.010424476
20130719,0.001608756,-0.002493105,-0.140948546,-0.000817334,,-0.004850746
20130722,0.002030962,0.004359484,-0.032789756,0.004077675,,0.002775146
20130723,-0.001853654,-0.004359489,-0.063512914,-0.005596632,,-0.005557414
20130724,-0.003818503,-0.005632835,-0.00823078,-0.024622665,,-0.004188761
20130725,0.00255321,-0.000209022,0.01910042,-0.015702644,,0.008359958
20130726,0.000827951,-0.003143937,0.031917184,-0.000974475,,-0.005565458
20130729,-0.003743034,-0.009914991,-0.018494983,0.011631096,,-0.00735196
20130730,0.000373747,0.004019909,0.01849491,0.002045906,,-0.108253585
20130731,-0.000136419,-0.001690428,-0.013175416,-0.003371678,,-0.024173847
20130801,0.012462588,0.008843778,0.010554109,0.018285791,,0.010374993
20130802,0.001639114,-0.005254782,-0.002628451,-0.001659376,,0.003170967
20130805,-0.001480931,0.003785825,0.005249199,-0.008816754,,0.000395922
20130806,-0.005739473,-0.005051739,-0.026526744,-0.012402595,,0.005916463
20130807,-0.003813126,-0.006137798,-0.008097698,-0.001212735,,-0.02106226
20130808,0.003877921,0.00866733,0.005405365,0.018390847,,0.003207849
20130809,-0.003576348,-0.006970236,-0.01630521,0.006529635,,0
20130812,-0.001153586,0.00042391,0,0.021191858,,-0.006023103
20130813,0.00277221,-0.001271808,0.010899385,0.002891815,,0.005622166
20130814,-0.005190063,-0.006384337,0.034623624,-0.008701751,,0.000800679
20130815,-0.014384566,-0.020926439,-0.034623536,0.000465891,,-0.010862787
20130816,-0.003310067,-0.010298852,-0.008163229,-0.008186417,,-0.00812391
20130819,-0.005917778,-0.011296567,-0.016528852,-0.011337022,,0.004069707
20130820,0.003813913,0.004001981,0.008298472,-0.004046175,,-0.013083213
20130821,-0.00579637,0.001551795,-0.005525236,-0.011031625,,-0.004537278
20130822,0.008582441,0.011892009,0.005524711,0.014721111,,0.007823318
20130823,0.003939242,0.001968062,0.005494875,-0.003332547,,-0.003286394
20130826,-0.004047839,0.006316012,-0.019364283,-0.003941759,,0.011457116
20130827,-0.016001539,-0.012232513,-0.054533274,-0.010345329,,-0.012692206
20130828,0.002743878,0.000658783,0.008811068,-0.003027578,,0.009840424
20130829,0.001961477,0.008746636,-0.011764936,0.00096953,,0.017792766
20130830,-0.003179367,-0.003926699,-0.033085333,0.000120993,,-0.006837321
20130903,0.004155576,0.002837969,0,-0.000363066,,0.012034297
20130904,0.008084188,0.022628044,0.012157794,0.01240573,,0.016607332
20130905,0.001209132,-0.004249014,0.029763636,-0.007087054,,0.015950118
20130906,5.44E-05,0.002969586,0.045853475,0.005289983,,0.009984984
20130909,0.009943282,0.008075307,0.033060431,0.026039997,,0.023041494
20130910,0.00731894,0.016164645,0.047627584,0.011846552,,0.010770786
20130911,0.003047635,0.003740994,-0.013004189,0.005986048,,0.001476909
20130912,-0.003386142,-0.011686016,-0.018494983,-0.00333355,,-0.005548364
20130913,0.002711002,0.002515833,0.021108637,0.001956086,,-0.000371069
20130916,0.005677008,0.007924518,-0.002614415,0.001952093,,0.007761799
20130917,0.004208869,0,0.007822326,-0.001262797,,0.003308521
20130918,0.012104122,0.088222393,0.020566061,0.00880413,,0.008768445
20130919,-0.001844654,-0.013614255,0.005076095,-0.001025526,,0.000727735
20130920,-0.007243054,0.008466062,-0.030851037,-0.034786081,,-0.012436008
20130923,-0.004730758,-0.009797842,-0.010498921,0.003298554,,-0.006276657
20130924,-0.002600521,-0.007363041,0.002635524,0.000940558,,0.013244898
20130925,-0.002743225,0.008712932,0.028535949,-0.007192806,,0.006193779
20130926,0.003479366,0.004424199,-0.005128126,-0.003556316,,0.025109111
20130927,-0.004082122,-0.001344904,-0.007741891,-0.004762322,,-0.008538348
20130930,-0.00604748,-0.001731498,-0.013037622,-0.004784427,,-0.002146302
20131001,0.007966724,0.009389778,0.013037639,0.004307708,,0.011037858
20131002,-0.000666892,-0.017508381,,0.003694168,,-0.004258053
20131003,-0.009019973,-0.012499798,,-0.001189707,,-0.007854768
20131004,0.007028466,0.013469873,,0.002735256,,0.009985974
20131007,-0.008542748,-0.014649786,,-0.007988826,,-0.006408491
20131008,-0.01240875,-0.024702613,,-0.008174319,,-0.021661935
20131009,0.000573741,-0.002625443,,0.008054475,,-0.006958152
20131010,0.021595624,0.034093167,,0.014384052,,0.026116964
20131011,0.006266595,0.01983498,,0.010332436,,0.006068549
20131014,0.004066442,0.008395658,,0.007332055,,0.002487903
20131015,-0.007088789,-0.013389237,,-0.005698204,,-0.008914617
20131016,0.013732804,-0.000385074,,0.006045688,,0
20131017,0.006721314,0.002981551,,-0.004879887,,-0.015520827
20131018,0.006527406,0.01079354,,0.017207105,,0.012292141
20131021,9.17E-05,0.008513656,,0.004113528,,0.017806519
20131022,0.005721116,0.001694563,,0.016623068,,-0.004244997
20131023,-0.004735753,-0.002071143,,-0.062589488,,0.004597416
20131024,0.003252839,0.021442459,,0.009151002,,0.012274361
20131025,0.004385215,-0.007406359,,0.002834978,,0.010402704
20131028,0.001328816,0.002227517,,-0.005796769,,-0.002072145
20131029,0.005568661,0.017097993,,-0.00249511,,0.117283355
20131030,-0.004887849,-0.013949848,,-0.006922908,,0.028785688
20131031,-0.00384677,0.002215544,,-0.001558213,,0.030011127
20131101,0.002899214,0.007167254,,0.002755201,,-0.037806753
20131104,0.0035642,0.014181959,,0.003582575,,0.020558224
20131105,-0.002809531,-0.010891093,,0.001905184,,-0.004729165
20131106,0.004256468,0.001641652,,0.002020956,,-0.007136404
20131107,-0.013270436,-0.031691926,,-0.006791007,,-0.012008818
20131108,0.013338209,0.030962671,,0.007028244,,0.025936716
20131111,0.000722671,0.024141241,,-0.001068571,,-0.000589174
20131112,-0.002373206,0.00106743,,-0.00357137,,-0.000589174
20131113,0.008062752,0.023025858,,0.004165313,,0.011133789
20131114,0.004825597,-0.006624896,,-0.005239703,,0.001746474
20131115,0.004213146,0.003144052,,-0.000239029,,0.002614579
20131118,-0.003705053,-0.01316427,,0.003576596,,-0.015495437
20131119,-0.002045055,-0.014772579,,-0.004412722,,0.006167939
20131120,-0.003642236,0.003043364,,-0.011902555,,0.004382383
20131121,0.008095706,0.005170609,,-0.006796041,,0.008129863
20131122,0.004949191,0.003195888,,0.009212435,,0
20131125,-0.001264141,0.009527469,,0.018173851,,-0.001447046
20131126,0.000149794,-0.004399664,,-0.000474112,,0.004045805
20131127,0.002481998,0.003697157,,0.003668264,,0.002879849
20131129,-0.000785998,-0.002286612,,-0.000827342,,-0.006058315
20131202,-0.002722724,-0.000352062,,-0.004145581,,-0.01898712
20131203,-0.003197956,-0.006362196,,-0.004520201,,-0.009779665
20131204,-0.001304343,-0.006225337,,0.00119129,,-0.000596178
20131205,-0.004349016,-0.018184337,,0.005226319,,0.006533609
20131206,0.011175195,0.010122593,,0.012830338,,-0.008025115
20131209,0.001815451,-0.002882149,,0.006877297,,0.003574603
20131210,-0.003184725,-0.002167347,,0.003825673,,-0.002679587
20131211,-0.011381397,-0.012368171,,-0.013278774,,-0.01896266
20131212,-0.003777688,-0.011967324,,0.00339523,,0.01806779
20131213,-0.000101415,0.120269719,,0.005593328,,0.00891316
20131216,0.006300152,-0.04004209,,0.015337773,,0.002363205
20131217,-0.003105806,-0.014289612,,-0.005277904,,0.006177878
20131218,0.016510906,0.023478217,,0.014278574,,0.017442
20131219,-0.000580097,-0.015533015,,-0.007170648,,-0.015684359
20131220,0.004807155,0.019252476,,0.015753263,,-0.002344747
20131223,0.005304029,0.003537735,,0.011515442,,0.003222801
20131224,0.002911504,0.001008491,,0.010504633,,0.004086638
20131226,0.004734305,0.000839647,,0.002636521,,0.010431403
20131227,-0.000336642,-0.001175691,,-0.003076728,,-0.004044167
20131230,-0.00017927,0.000671774,,0,,0.000867624
20131231,0.003951856,0.005509793,,-0.000660218,,0.000577833
20140102,-0.008901413,-0.009885703,,-0.010404944,,-0.012798553
20140103,-0.00033302,-0.002195408,,-0.000556155,,0.00903407
20140106,-0.002514927,-0.017735346,,-0.013224054,,-0.001742517
20140107,0.006063345,0.014519086,,0.003266659,,0.002901786
20140108,-0.000212232,-0.001187705,,0.002358217,,-0.000580168
20140109,0.000348248,0.003220808,,0.006373645,,0.004050784
20140110,0.002304031,0.007418415,,0.008878469,,0.008052491
20140113,-0.012655967,-0.015745309,,-0.006873569,,0.003146046
20140114,0.010759876,0.029757812,,0.007426356,,0.015864491
20140115,0.005152889,0.021467907,,0.020222147,,0.021960102
20140116,-0.001348028,-0.000811329,,-0.004338397,,0.007396578
20140117,-0.003902781,-0.004227925,,-0.006214269,,-0.001911826
20140121,0.002769912,-0.0085091,,-0.009228451,,-0.017933855
20140122,0.0005747,0.015005847,,-0.010652537,,0.015744404
20140123,-0.008929325,-0.014512803,,-0.013025464,,-0.029197118
20140124,-0.021096422,-0.029842903,,-0.026454864,,-0.050936516
20140127,-0.004888222,-0.012430945,,0.057718757,,-0.00864728
20140128,0.006121875,0.012769127,,0.012843172,,0.01545397
20140129,-0.010261704,-0.011056903,,-0.02020883,,-0.019955799
20140130,0.011204045,0.015782794,,0.028073233,,0.0036035
20140131,-0.00648629,-0.003373684,,0.00758913,,0
20140203,-0.023096605,-0.018758852,,-0.015993212,,-0.016929499
20140204,0.007612044,0.027673531,,0.000865625,,0.100562725
20140205,-0.002030282,0.021206543,,-0.005855108,,-0.020894783
20140206,0.012363055,0.005558523,,0.020131005,,0.026119886
20140207,0.013214194,0.024796022,,0.011023023,,0.013620814
20140210,0.001568005,0.014211536,,-0.003907625,,-0.002167347
20140211,0.011001376,0.002974572,,0.00485619,,0.00594728
20140212,-0.000269298,0.01812475,,0.012661504,,0.008053483
20140213,0.005793212,0.028750709,,-0.000624195,,0.01169633
20140214,0.00479769,0.01920539,,0.004567553,,0.005534655
20140218,0.001157803,0.004671074,,0.000103995,,0.013573462
20140219,-0.006545861,-0.009805921,,-0.003631586,,-0.024939418
20140220,0.006013342,0.007181154,,0.007352901,,0.028562189
20140221,-0.001920566,-0.003804227,,0.005966167,,0.003867512
20140224,0.006167455,0.007957257,,-0.001847706,,0.013800336
20140225,-0.001348591,-0.011039714,,-0.009394995,,-0.01637738
20140226,2.17E-05,-0.002797911,,0.008160611,,0.012562757
20140227,0.004935881,0.030494287,,-0.005157276,,0.003052337
20140228,0.002778824,-0.018622324,,0.00278811,,-0.000508129
20140303,-0.007405867,-0.011283419,,-0.006829266,,-0.019243983
20140304,0.015152323,0.010845969,,0.00734496,,0.004909927
20140305,-5.34E-05,0.004363466,,-0.006722546,,-0.007504085
20140306,0.001716933,0.000289958,,0.012682239,,-0.005208541
20140307,0.000537944,-0.005820909,,-0.005650937,,0.008837831
20140310,-0.000463353,-0.00702965,,-0.003095787,,-0.015386772
20140311,-0.005095097,-0.008412284,,0.000929568,,-0.005269861
20140312,0.000305124,0.008706984,,-0.000207021,,-0.011960239
20140313,-0.011770092,-0.014503672,,-0.012575744,,-0.017804565
20140314,-0.002825767,0.001638657,,-0.002303651,,0.001360075
20140317,0.009567718,0.014480648,,0.002930701,,0.000543852
20140318,0.007193682,0.005120866,,0.007705238,,-0.000815332
20140319,-0.006150525,-0.013074095,,-0.003845384,,-0.009286991
20140320,0.006022334,0.012635831,,0.001768435,,-0.002747772
20140321,-0.00293698,-0.019907853,,0.012190394,,-0.001652364
20140324,-0.004876581,-0.028707135,,-0.005560431,,-0.015835726
20140325,0.004394271,0.008699053,,0.017806519,,0.025163721
20140326,-0.007024936,-0.029452498,,-0.008045277,,-0.021530119
20140327,-0.001901891,0.009810717,,0.006624013,,-0.001675403
20140328,0.004629489,0.005409343,,0.009502706,,0.006130172
20140331,0.007892871,0.013167921,,-0.00020102,,0.011599465
20140401,0.007014688,0.002885832,,0.004418225,,0.019845764
20140402,0.002849263,-0.006848397,,0.027862218,,0.016551269
20140403,-0.001127085,-0.047378861,,-0.000779304,,-0.013326403
20140404,-0.012616543,-0.018259698,,-0.003712884,,0.000804676
20140407,-0.010808313,-0.013958975,,-0.010429195,,-0.024974277
20140408,0.003743538,0.022079445,,0.012579545,,-0.009389948
20140409,0.01085904,0.026183208,,0.005842897,,0.026559162
20140410,-0.021105968,-0.031535044,,-0.007113239,,-0.030172651
20140411,-0.00953206,-0.016231013,,-0.007952538,,-0.019402008
20140414,0.008183708,0.014603843,,0.013024808,,-0.002843038
20140415,0.00673458,0.011579696,,-0.002727717,,-0.006570539
20140416,0.010433868,0.014942798,,0.004186226,,0.017050805
20140417,0.001362924,0.015738498,,-0.000972473,,-0.005368384
20140421,0.003768016,0.00405178,,-0.00184971,,0.006212661
20140422,0.004083789,0.00279509,,0.010178028,,0.005334745
20140423,-0.002215767,-0.001396975,,-0.002994479,,-0.000840353
20140424,0.001715488,-0.01833812,,0.018212147,,0.003357358
20140425,-0.008129345,-0.025796897,,-0.005619761,,-0.010953774
20140428,0.003230811,-0.019835428,,-0.004115457,,-0.001412998
20140429,0.00474946,0.008408549,,0.009925578,,0.030085848
20140430,0.00298755,0.012724697,,0.000949549,,0.03107125
20140501,-0.000143271,0.014483604,,-0.003135912,,-0.016902038
20140502,-0.001349355,-0.016592904,,-0.000571163,,-0.002709668
20140505,0.001869467,-0.001950902,,-0.00467692,,-0.002444987
20140506,-0.009029031,-0.033093602,,-0.006238419,,0.004341562
20140507,0.005600754,-0.0137207,,0.007195053,,0.007822326
20140508,-0.001374569,0.007645697,,0.003054331,,0.002146694
20140509,0.001518323,0.008594957,,0.001143346,,-0.002953357
20140512,0.009626257,0.018455642,,0.01079255,,0.022335691
20140513,0.000421669,0.00181036,,0.00890523,,-0.001842697
20140514,-0.004712089,0.001150338,,-0.005802804,,-0.00528293
20140515,-0.009405904,-0.011232853,,-0.014561506,,-0.014135436
20140516,0.003739963,0.023638399,,0.009857257,,-0.008903519
20140519,0.003837415,0.00904398,,-0.00605429,,0.026739297
20140520,-0.006519605,-0.007909195,,-0.037017781,,-0.016494286
20140521,0.008083341,0.012240775,,0.012913264,,0.014381095
20140522,0.002359444,0.010826185,,0.001942113,,0.003431107
20140523,0.004239393,0.018047166,,0.009173792,,0.012308933
20140527,0.00596995,0.014665928,,-0.003369671,,0.003118134
20140528,-0.001114693,-0.006303827,,-0.007454717,,-0.009908932
20140529,0.005352758,0.00936402,,0.006682621,,-0.037649947
20140530,0.001841981,-0.014001566,,-0.013312216,,0.014855114
20140602,0.000727561,0.001547802,,0.014855114,,0.006147068
20140603,-0.000379289,-0.008545408,,0.00701037,,-0.008026123
20140604,0.001889877,0.001247222,,-0.001724486,,-0.009445468
20140605,0.006504083,0.020056517,,0.025087657,,0.013198515
20140606,0.004617083,0.021756599,,0.011341442,,0.010117644
20140609,0.000938332,0.000298955,,0.005255167,,0.009490819
20140610,-0.000246014,0.0004479,,0.005135789,,0.000524862
20140611,-0.003543311,0.00743926,,-0.005688147,,-0.004467967
20140612,-0.00711414,-0.013430791,,-0.018947373,,-0.005017567
20140613,0.00312966,0.003898391,,0.001124368,,0.02173703
20140616,0.000836355,0.011900902,,0.00037493,,-0.003373684
20140617,0.002170212,-0.0011837,,-0.00131186,,0.002854921
20140618,0.007689243,0.078834286,,0.007565311,,0.008774392
20140619,0.001276664,-0.001780584,,-0.002142293,,0.010733193
20140620,0.001728564,-0.004671896,,0.019665363,,0.008353016
20140623,-0.000132473,0.003848585,,-0.005500098,,0.002769162
20140624,-0.006456107,-0.007021594,,-0.008956994,,-0.013922469
20140625,0.004885557,0.000828657,,0.00582699,,0.003562646
20140626,-0.001179579,0.005644042,,0.000737728,,-0.006114656
20140627,0.001909046,-0.011736605,,0.002393134,,0.003062306
20140630,-0.000372326,0.004987542,,-0.001011511,,-0.004340406
20140701,0.006655573,0.008942893,,0.004590448,,0.001278183
20140702,0.000658596,-0.003429875,,0.003565636,,-0.012342861
20140703,0.00546455,0.011070495,,0.013778637,,0.009527469
20140707,-0.003931239,-0.012170764,,-0.008316486,,-0.026487723
20140708,-0.007073762,-0.021416709,,-0.006374273,,-0.016985439
20140709,0.004633517,0.006025808,,0.006192785,,0.004806431
20140710,-0.004139628,0.001814353,,-0.007107196,,-0.008023099
20140711,0.001469841,0.00777966,,0.005471007,,-0.003766083
20140714,0.004831861,0.008543401,,0.001181302,,0.011257397
20140715,-0.001933965,-0.008127942,,-0.00218238,,-0.007759024
20140716,0.004192285,0.001244226,,0.014011381,,0.009623545
20140717,-0.011904605,-0.013772406,,-0.021137838,,-0.023143763
20140718,0.010212609,0.016118398,,0.010034486,,0.019413336
20140721,-0.002322947,-0.008165245,,0.000544852,,0.005325793
20140722,0.005003611,0.004160334,,-0.00154319,,-0.001328883
20140723,0.001752901,-0.003049645,,-0.015381694,,-0.007206907
20140724,0.000488037,0.010425465,,-0.03130183,,-0.003220179
20140725,-0.004860945,-0.002406894,,-0.001810638,,-0.009993772
20140728,0.000288113,0.001101393,,-0.006698384,,-0.010368568
20140729,-0.004538068,-0.005932563,,0.005171604,,0.020092781
20140730,6.09E-05,-0.005271872,,-0.012591947,,-0.020916227
20140731,-0.020201932,-0.037416342,,-0.025769192,,-0.031793086
20140801,-0.002863216,-0.004485043,,-0.00228561,,-0.008822807
20140804,0.007163314,-0.002469046,,0.012751355,,0.00910641
20140805,-0.009732679,0.00290378,,-0.003049645,,0.009304578
20140806,1.56E-05,-0.010786971,,-9.90E-05,,0.000280961
20140807,-0.005572115,-0.005880255,,0.004424199,,0.011160489
20140808,0.011465423,0.008222106,,0.013059354,,0.000554846
20140811,0.002755625,0.008445238,,0.011743771,,0.013770747
20140812,-0.001637983,-0.002685603,,-0.001628325,,-0.001368937
20140813,0.006684767,0.014505288,,0.007924518,,0.006280238
20140814,0.004336398,0.003718079,,0.004743731,,-0.001361927
20140815,-6.14E-05,0.000285959,,0.000756714,,0.000817666
20140818,0.008495483,0.014030116,,0.011658772,,0.018349611
20140819,0.00498819,0.013835842,,0.002986536,,0.002936684
20140820,0.002474748,-0.014399172,,0.003721068,,0.013241937
20140821,0.002945547,0.009947361,,0.002503863,,-0.006069381
20140822,-0.001994575,0.004312687,,-0.006131761,,-0.010108923
20140825,0.004776354,-0.003058673,,0.006131166,,0.011167412
20140826,0.001050529,-0.004046175,,0.000833652,,-0.004505133
20140827,5.00E-05,0.000279961,,0.004524748,,-0.005860137
20140828,-0.00169133,-0.00251917,,0.000920576,,-0.004552346
20140829,0.003314915,0.007398563,,0.003858546,,0
20140902,-0.000544214,0.002778137,,-0.001375946,,0.021243745
20140903,-0.000779445,0.004566557,,-0.004231942,,-0.00553328
20140904,-0.001535599,0.000344941,,0.003313504,,0.000792686
20140905,0.005023248,0.009272874,,-0.002576316,,-0.002908225
20140908,-0.003077846,0.003548696,,-0.005820909,,-0.002651512
20140909,-0.006566521,-0.013305122,,-0.004737203,,-0.007995882
20140910,0.003639443,-0.001243773,,-0.013781531,,-0.001338896
20140911,0.000881517,0.001243227,,-0.003215163,,0.002409096
20140912,-0.005980405,-0.020084347,,-0.005412622,,-0.006974264
20140915,-0.000710403,-0.010053366,,-0.001525162,,0.000807674
20140916,0.007456507,0.006524668,,0,,0.00883684
20140917,0.001294805,-0.049709286,,-0.008331612,,-0.00293731
20140918,0.004879257,0.009023168,,0.003360348,,0.009844385
20140919,-0.000477384,-0.014386998,,-0.017694631,,0
20140922,-0.008045602,0.003876477,,-0.015830646,,-0.011717381
20140923,-0.00579325,0.00874168,,-0.009059917,,0.00160571
20140924,0.007801976,0.018126714,,0.012028368,,-0.000267036
20140925,-0.016300914,-0.01930719,,-0.016841017,,-0.023549117
20140926,0.008539262,0.009480914,,0.008705001,,0.002461967
20140929,-0.002550051,0.012575595,,-0.005494065,,-0.009609019
20140930,-0.002789817,-0.000433094,,-0.008046285,,-0.021188908
20141001,-0.013337106,-0.024135943,,-0.014442797,,-0.017910439
20141002,5.14E-06,-0.007132375,,-0.002051102,,0.004293769
20141003,0.011103635,0.01978498,,-0.000205021,,0.001712533
20141006,-0.001566386,-0.010730365,,0.006243469,,0.014437279
20141007,-0.015241619,-0.025594769,,-0.034252993,,-0.041020973
20141008,0.017310947,0.030311917,,0.020381871,,0.01395813
20141009,-0.020877848,-0.034870987,,-0.033134949,,-0.036763574
20141010,-0.01151708,-0.036762537,,-0.00396485,,-0.026716735
20141013,-0.016605034,-0.02576714,,-0.015692486,,-0.018320806
20141014,0.00157762,-0.013054845,,0.012141987,,0.024455511
20141015,-0.008133301,0.021289756,,-0.002265564,,0.018182688
20141016,0.000144967,0.010715385,,0.006995475,,0.021978689
20141017,0.012801813,0.026065329,,0.01922599,,0.004981571
20141020,0.009101116,0.00247693,,-0.010788992,,-0.014723866
20141021,0.019385371,0.026621483,,0.019587898,,0.023454774
20141022,-0.0073261,-0.021071452,,-0.01386163,,-0.013125767
20141023,0.012228306,0.013439287,,0.048503456,,0.028651595
20141024,0.007028691,0.016399785,,0.001711534,,0.008239958
20141027,-0.001502696,0.000297956,,-0.009092209,,-0.009096246
20141028,0.011868365,0.019793804,,0.026240682,,0.040844394
20141029,-0.001386316,-0.0064568,,-0.00963527,,-0.021332938
20141030,0.006210797,0.009376899,,-0.000299045,,0.002796087
