Date,S&P,AAPL,AMD,AMZN,C,CAT,CME
20131021,9.17E-05,0.024212497,,-0.007601821,-0.002348756,0.004113528,-0.002476063
20131022,0.005721116,-0.002871118,,0.018513562,-0.005305047,0.016623068,0.014121816
20131023,-0.004735753,0.00974833,,-0.017546035,-0.011292521,-0.062589488,-0.006582618
20131024,0.003252839,0.01315213,,0.016553236,-0.000797318,0.009151002,-0.003243254
20131025,0.004385215,-0.011253079,,0.089709068,-0.001796613,0.002834978,-0.006124718
20131028,0.001328816,0.007421393,,-0.014496569,0.001796386,-0.005796769,-0.017538911
20131029,0.005568661,-0.025223453,,0.012596332,0.001395026,-0.00249511,-0.00213127
20131030,-0.004887849,0.015779841,,-0.004477007,-0.006592684,-0.006922908,-0.00080032
20131031,-0.00384677,-0.004188761,,0.008136806,-0.022500243,-0.001558213,-0.009922061
20131101,0.002899214,-0.005125111,,-0.013908273,-0.000820336,0.002755201,0.006581296
20131104,0.0035642,0.012839223,,-0.000730267,-0.002259551,0.003582575,-0.011849934
20131105,-0.002809531,-0.002473055,,0.00042391,-0.00515426,0.001905184,-0.002169351
20131106,0.004256468,-0.008656358,,-0.007585699,0.004948735,0.002020956,0.014421508
20131107,-0.013270436,-0.016311309,,-0.036074946,-0.005568475,-0.006791007,-0.000937439
20131108,0.013338209,0.015620364,,0.019456489,0.032355858,0.007028244,0.041325228
20131111,0.000722671,-0.002909228,,0.011546087,0.004595425,-0.001068571,0.001669605
20131112,-0.002373206,0.001851285,,-0.013774433,-0.013040661,-0.00357137,0.008050508
20131113,0.008062752,0.001199281,,0.018959134,0.009446243,0.004165313,0.000763708
20131114,0.004825597,0.014351522,,0.030891894,0.004391344,-0.005239703,0.002667439
20131115,0.004213146,-0.006018072,,0.004817378,0.003776859,-0.000239029,0.009090555
20131118,-0.003705053,-0.012192022,,-0.008131975,0.007708215,0.003576596,0.002636521
20131119,-0.002045055,0.001774425,,-0.003391745,0.007454149,-0.004412722,0.017028194
20131120,-0.003642236,-0.008796577,,-0.006515178,-0.007847713,-0.011902555,0.003445059
20131121,0.008095706,0.011844575,,0.017362397,0.018732447,-0.006796041,0.026183208
20131122,0.004949191,-0.002567293,,0.009147038,0.013059354,0.009212435,0.003224795
20131125,-0.001264141,0.007551416,,0.011562891,0.01665159,0.018173851,-0.01878025
20131126,0.000149794,0.018275972,,0.012479802,-0.005267851,-0.000474112,-0.00414056
20131127,0.002481998,0.023274046,,0.013904878,0.000754715,0.003668264,0.004383379
20131129,-0.000785998,0.01834863,,0.017711226,-0.002454009,-0.000827342,-0.004383594
20131202,-0.002722724,-0.008742101,,-0.003358634,-0.00568513,-0.004145581,-0.006856452
20131203,-0.003197956,0.027010899,,-0.019667136,-0.009355628,-0.004520201,-0.005173359
20131204,-0.001304343,-0.002336728,,0.003374301,-0.001727491,0.00119129,-0.011302635
20131205,-0.004349016,0.005121861,,-0.003816273,-0.01901158,0.005226319,-0.011936963
20131206,0.011175195,-0.013974186,,0.00637762,0.008385741,0.012830338,0.010812335
20131209,0.001815451,0.01138099,,-0.005338223,0.011969084,0.006877297,0.013167921
20131210,-0.003184725,-0.001555209,,0.007480948,-0.007125325,0.003825673,-0.016048084
20131211,-0.011381397,-0.007436583,,-0.014519905,-0.020107814,-0.013278774,-0.010209945
20131212,-0.003777688,-0.001462068,,-0.002463031,0.003936243,0.00339523,0.01483935
20131213,-0.000101415,-0.01095984,,0.007812404,0.001178306,0.005593328,0.017325051
20131216,0.006300152,0.005521727,,0.012234848,-0.001373943,0.015337773,0.010374003
20131217,-0.003105806,-0.004512165,,-0.003399773,-0.004134535,-0.005277904,0.006414384
20131218,0.016510906,-0.007633058,,0.021210459,0.024745294,0.014278574,0.02089223
20131219,-0.000580097,-0.011523137,,-0.001946894,-0.001541187,-0.007170648,-0.011406811
20131220,0.004807155,0.008340124,,0.017582518,0.006340854,0.015753263,0.001314136
20131223,0.005304029,0.037658917,,0.0017884,0.00382368,0.011515442,-0.008028139
20131224,0.002911504,-0.004254036,,-0.009275888,0.000381927,0.010504633,-0.037883607
20131226,0.004734305,-0.00666315,,0.012917212,-0.001527166,0.002636521,-0.001875758
20131227,-0.000336642,-0.006779932,,-0.015727024,-0.001720479,-0.003076728,-0.012217329
20131230,-0.00017927,-0.009994782,,-0.011902555,-0.006527256,0,-0.005973808
20131231,0.003951856,0.01165383,,0.013683946,0.003652322,-0.000660218,0.000254967
20140102,-0.008901413,-0.014163835,,-0.002058116,0.003065297,-0.010404944,-0.006393394
20140103,-0.00033302,-0.022210845,,-0.003852411,0.021388624,-0.000556155,0.015780825
20140106,-0.002514927,0.005438186,,-0.007113239,0.007648674,-0.013224054,-0.010152361
20140107,0.006063345,-0.007181727,,0.011115988,0.006852468,0.003266659,-0.007425501
20140108,-0.000212232,0.006317999,,0.009725553,0.011560914,0.002358217,-0.009814
20140109,0.000348248,-0.012854263,,-0.002266567,0.007089808,0.006373645,0.000518865
20140110,0.002304031,-0.006693351,,-0.00838909,-0.008734031,0.008878469,-0.007943466
20140113,-0.012655967,0.005221345,,-0.016940687,-0.018444051,-0.006873569,-0.03282489
20140114,0.010759876,0.019702622,,0.016638804,0.004271863,0.007426356,0.017012464
20140115,0.005152889,0.019878115,,-0.004209849,0.019093552,0.020222147,0.006223593
20140116,-0.001348028,-0.005595626,,-0.000177016,-0.044434763,-0.004338397,-0.003437903
20140117,-0.003902781,-0.024807169,,0.009579965,-0.006293764,-0.006214269,-0.000132009
20140121,0.002769912,0.015416552,,0.018446807,-0.008067455,-0.009228451,0.003173958
20140122,0.0005747,0.004434155,,-0.006185088,0.000963536,-0.010652537,0.001583745
20140123,-0.008929325,0.008432348,,-0.011611149,-0.022998448,-0.013025464,-0.004493079
20140124,-0.021096422,-0.01834525,,-0.031165643,-0.027787522,-0.026454864,-0.014540198
20140127,-0.004888222,0.008080267,,-0.003411814,-0.01059695,0.057718757,-0.020224136
20140128,0.006121875,-0.083302264,,0.020879498,0.016055419,0.012843172,0.003695164
20140129,-0.010261704,-0.011416926,,-0.026278269,-0.031124377,-0.02020883,-0.011818565
20140130,0.011204045,-0.001934871,,0.047798244,0.004565562,0.028073233,0.027003112
20140131,-0.00648629,0.001635662,,-0.116502356,-0.018176191,0.00758913,0.005902546
20140203,-0.023096605,0.001856276,,-0.035586764,-0.02324918,-0.015993212,-0.02136052
20140204,0.007612044,0.014372223,,0.005186527,0.009450206,0.000865625,0.005858804
20140205,-0.002030282,0.007441245,,-0.004320319,0.005967161,-0.005855108,-0.000747279
20140206,0.012363055,-0.000156012,,0.023223241,0.024972573,0.020131005,0.03243718
20140207,0.013214194,0.013893043,,0.018137516,0.022339603,0.011023023,-0.003824303
20140210,0.001568005,0.017756418,,-0.000582169,-0.000405082,-0.003907625,-0.001719477
20140211,0.011001376,0.013089952,,0.002545757,0.006870345,0.00485619,0.013016911
20140212,-0.000269298,-7.50E-05,,-0.035275944,0.006022826,0.012661504,0.003260678
20140213,0.005793212,0.015754248,,0.022507789,-0.002004007,-0.000624195,0.002470945
20140214,0.00479769,-0.000808327,,0.000419912,-0.006842356,0.004567553,0.001557786
20140218,0.001157803,0.003670256,,-0.010407976,-0.002831004,0.000103995,-0.011609126
20140219,-0.006545861,-0.015913958,,-0.017888041,-0.024394132,-0.003631586,-0.019207285
20140220,0.006013342,-0.011642512,,0.00694185,-0.001245776,0.007352901,-0.013600063
20140221,-0.001920566,-0.011170155,,-0.008728987,0.002697359,0.005966167,-0.00067823
20140224,0.006167455,0.00436944,,0.014373209,0.014808806,-0.001847706,0.008241942
20140225,-0.001348591,-0.010461531,,0.0184203,-0.011912675,-0.009394995,-0.014365694
20140226,2.17E-05,-0.009062945,,0.004121495,-0.001654368,0.008160611,-0.009325346
20140227,0.004935881,0.019751646,,0.00091658,0.007627834,-0.005157276,0.007959241
20140228,0.002778824,-0.002713679,,0.005455094,-0.00123276,0.00278811,0.008980554
20140303,-0.007405867,0.002883838,,-0.006427613,-0.021198101,-0.006829266,0.003920306
20140304,0.015152323,0.006572355,,0.011385934,0.025302183,0.00734496,0.025183224
20140305,-5.34E-05,0.002105781,,0.023009245,0.012010583,-0.006722546,0.005510788
20140306,0.001716933,-0.003028582,,-0.000564159,0.00585085,0.012682239,0.004439132
20140307,0.000537944,-0.000584171,,-0.000269036,-0.001812642,-0.005650937,0.002732264
20140310,-0.000463353,0.000904591,,-0.004120478,-0.001008508,-0.003095787,-0.003122871
20140311,-0.005095097,0.009690891,,-0.004625682,-0.02326658,0.000929568,-0.010744516
20140312,0.000305124,0.00096953,,0.004922863,-0.00933544,-0.000207021,0.001842302
20140313,-0.011770092,-0.011169143,,0.00234425,-0.013639598,-0.012575744,-0.016841017
20140314,-0.002825767,-0.011295555,,0.005985054,-0.00955349,-0.002303651,0.007726077
20140317,0.009567718,0.003899387,,0.003471966,0.017968594,0.002930701,0.011872245
20140318,0.007193682,0.008808095,,0.009896864,0.008553316,0.007705238,-0.004600566
20140319,-0.006150525,-0.000263035,,-0.014734014,0.016481432,-0.003845384,-0.002638478
20140320,0.006022334,-0.004830649,,-0.01147964,0.025817833,0.001768435,0.015855632
20140321,-0.00293698,0.00785606,,-0.022891011,-0.002791894,0.012190394,0.006866372
20140324,-0.004876581,0.011790221,,-0.02461959,-0.000599179,-0.005560431,-0.005308063
20140325,0.004394271,0.010699555,,0.008095146,0.004982566,0.017806519,-0.006511152
20140326,-0.007024936,-0.00960599,,-0.032375475,-0.00278688,-0.008045277,-0.02005884
20140327,-0.001901891,-0.004307263,,-0.014489467,-0.055541252,0.006624013,-0.014771564
20140328,0.004629489,-0.001116623,,-0.000532142,-0.004223908,0.009502706,-0.001218742
20140331,0.007892871,-0.000224025,,-0.00570625,0.007379703,-0.00020102,0.002569696
20140401,0.007014688,0.00910641,,0.019504544,0.004193196,0.004418225,-0.01854388
20140402,0.002849263,0.00166062,,-0.003007518,0.009162892,0.027862218,-0.005381454
20140403,-0.001127085,-0.006954124,,-0.024691338,-0.011676911,-0.000779304,-0.001245776
20140404,-0.012616543,-0.013020399,,-0.032350686,-0.012027036,-0.003712884,-0.022133141
20140407,-0.010808313,-0.015825566,,-0.016356034,-0.011958215,-0.010429195,-0.04357056
20140408,0.003743538,-5.70E-05,,0.028877988,0.001073424,0.012579545,0.022528321
20140409,0.01085904,0.013058367,,0.014373209,0.011945369,0.005842897,0.005769325
20140410,-0.021105968,-0.012981901,,-0.045298667,-0.019917034,-0.007113239,-0.016823729
20140411,-0.00953206,-0.007420464,,-0.017111571,-0.011968336,-0.007952538,-0.020987709
20140414,0.008183708,0.003976085,,0.013319895,0.042641778,0.013024808,0.00447099
20140415,0.00673458,-0.007156547,,0.000537855,0.01333667,-0.002727717,0.007997931
20140416,0.010433868,0.002024948,,0.023760471,-0.002694627,0.004186226,0.013770747
20140417,0.001362924,0.011361216,,0.003792798,0.000829656,-0.000972473,0.008258802
20140421,0.003768016,0.011798128,,0.018177779,-0.007912219,-0.00184971,0.001874243
20140422,0.004083789,0.000995504,,-0.004696009,0.003755938,0.010178028,0.024330596
20140423,-0.002215767,-0.013155151,,-0.014497584,0.007881856,-0.002994479,0.003648337
20140424,0.001715488,0.078794544,,0.037995925,-0.001447046,0.018212147,-0.007027636
20140425,-0.008129345,0.007318157,,-0.104059141,-0.012073593,-0.005619761,-0.007218994
20140428,0.003230811,0.037996888,,-0.024151309,-0.009468687,-0.004115457,0.005100968
20140429,0.00474946,-0.002967398,,0.012731608,0.018018684,0.009925578,0.001130361
20140430,0.00298755,-0.00378917,,0.012406717,-0.00520452,0.000949549,-0.006231375
20140501,-0.000143271,0.002353229,,0.012287202,-0.003135912,-0.003135912,0.004111536
20140502,-0.001349355,0.001858272,,0.000389924,-0.000628197,-0.000571163,-0.01582963
20140505,0.001869467,0.014042935,,0.006601164,-0.011589904,-0.00467692,0.002511843
20140506,-0.009029031,-0.010958829,,-0.0417224,-0.017532805,-0.006238419,-0.017282486
20140507,0.005600754,-0.003505136,,-0.015828614,0.007307237,0.007195053,0.026061431
20140508,-0.001374569,-0.007353974,,-0.015111607,0.00937789,0.003054331,-0.017057658
20140509,0.001518323,-0.004170685,,0.013504404,-0.003187073,0.001143346,0.00605364
20140512,0.009626257,0.012369185,,0.035695275,0.005941315,0.01079255,0.01879035
20140513,0.000421669,0.00156777,,0.005859798,0.003167977,0.00890523,-0.004523214
20140514,-0.004712089,0.000184983,,-0.023313664,-0.006346094,-0.005802804,-0.011111505
20140515,-0.009405904,-0.008540365,,-0.008198516,-0.012814759,-0.014561506,-0.004738208
20140516,0.003739963,0.01465016,,0.008467053,-0.001721481,0.009857257,-0.011580799
20140519,0.003837415,0.01177935,,-0.003179048,0.007080871,-0.00605429,0.024025073
20140520,-0.006519605,0.00019798,,0.014834424,-0.004715099,-0.037017781,-0.026357322
20140521,0.008083341,0.002642506,,0.012603244,0.00642432,0.012913264,0.021654832
20140522,0.002359444,0.001581748,,-0.000328054,0.006170921,0.001942113,0.018676503
20140523,0.004239393,0.011232677,,0.023755588,0.003176948,0.009173792,-0.004777394
20140527,0.00596995,0.018552827,,-0.004558374,0.00590354,-0.003369671,0.00939275
20140528,-0.001114693,-0.002592357,,-0.002125257,-0.005268856,-0.007454717,0.003621435
20140529,0.005352758,0.018056987,,0.011603419,-0.000845357,0.006682621,0.007340989
20140530,0.001841981,-0.003753034,,-0.003927703,0.006115264,-0.013312216,-0.006368234
20140602,0.000727561,-0.006895721,,-0.011941011,0.003986045,0.014855114,-0.000694241
20140603,-0.000379289,0.014041949,,-0.005357325,0.008962715,0.00701037,-0.013432818
20140604,0.001889877,0.011354295,,-0.001335892,-0.006453781,-0.001724486,-0.010336235
20140605,0.006504083,0.003916321,,0.05328481,0.015542586,0.025087657,-0.010732387
20140606,0.004617083,-0.002753788,,0.018676503,0.00615005,0.011341442,0.004450084
20140609,0.000938332,0.015874333,,-0.006603757,0.013196541,0.005255167,0.011251464
20140610,-0.000246014,0.005852839,,0.014880731,-0.005054754,0.005135789,-0.008247921
20140611,-0.003543311,-0.004146585,,0.008357975,-0.01059695,-0.005688147,0.006121227
20140612,-0.00711414,-0.016868476,,-0.028106308,-0.01112465,-0.018947373,0.006084452
20140613,0.00312966,-0.011004326,,0.00110439,-0.014187164,0.001124368,0.007868958
20140616,0.000836355,0.010028546,,0.004129462,0.001050448,0.00037493,-0.007727783
20140617,0.002170212,-0.001302848,,-0.006123712,0.003144052,-0.00131186,0.017060636
20140618,0.007689243,0.001085411,,0.026547477,0.002924719,0.007565311,0.002216542
20140619,0.001276664,-0.003477038,,-0.022318209,-0.007749953,-0.002142293,-0.007638096
20140620,0.001728564,-0.01039585,,-0.008599873,-0.004636733,0.019665363,0.000278961
20140623,-0.000132473,-0.000880387,,0.009333309,0.015094503,-0.005500098,0.006113276
20140624,-0.006456107,-0.006073406,,-0.009456573,-0.005215578,-0.008956994,-0.019866029
20140625,0.004885557,0.000885608,,0.010067156,0.000208978,0.00582699,-0.00127281
20140626,-0.001179579,0.005958215,,-0.00535833,-0.012414745,0.000737728,-0.002550249
20140627,0.001909046,0.011810975,,-0.003444927,-0.001907819,0.002393134,-0.001135645
20140630,-0.000372326,0.010275031,,0.000646791,-0.000849361,-0.001011511,0.007497821
20140701,0.006655573,0.00632893,,0.023160708,0.00761394,0.004590448,0.000563841
20140702,0.000658596,-0.000428092,,0.001383043,0.011522362,0.003565636,0.000985514
20140703,0.00546455,0.005866757,,0.013849649,0.00477956,0.013778637,0.018128678
20140707,-0.003931239,0.020400488,,-0.011748747,-0.005404578,-0.008316486,-0.00304463
20140708,-0.007073762,-0.006460826,,-0.029635835,-0.011740653,-0.006374273,-0.015225319
20140709,0.004633517,0.000419912,,0.018845306,-0.000844356,0.006192785,0.007432312
20140710,-0.004139628,-0.003728944,,-0.006232381,-0.010182668,-0.007107196,-0.020464987
20140711,0.001469841,0.001945107,,0.054246679,0.002129731,0.005471007,0.005119871
20140714,0.004831861,0.012834287,,0.026001999,0.029765577,0.001181302,0.011144667
20140715,-0.001933965,-0.011785173,,-0.002480073,0.017808483,-0.00218238,0
20140716,0.004192285,-0.005681107,,0.00411054,0.010695598,0.014011381,-0.00365467
20140717,-0.011904605,-0.017992906,,-0.009729175,-0.012929223,-0.021137838,0.001547802
20140718,0.010212609,0.014293361,,0.017454775,0.0076973,0.010034486,0.018525341
20140721,-0.002322947,-0.005213567,,0.003062306,-0.004246002,0.000544852,0.012617069
20140722,0.005003611,0.008279629,,0.002997503,0.005053211,-0.00154319,0.016086909
20140723,0.001752901,0.025742793,,-0.007511138,0.011626154,-0.015381694,0.004148384
20140724,0.000488037,-0.001647356,,0.00131114,-0.001795611,-0.03130183,0.006389543
20140725,-0.004860945,0.006584276,,-0.10146146,-0.001198718,-0.001810638,-0.004122486
20140728,0.000288113,0.013717484,,-0.011173188,-0.00661785,-0.006698384,0.001198282
20140729,-0.004538068,-0.006483976,,-0.00128082,-0.005649931,0.005171604,0.00477956
20140730,6.09E-05,-0.002340737,,0.007813396,0.011667667,-0.012591947,0.004361475
20140731,-0.020201932,-0.026324468,,-0.029962424,-0.022041131,-0.025769192,-0.025239862
20140801,-0.002863216,0.005528689,,-0.019127775,-0.016699666,-0.00228561,0.003240743
20140804,0.007163314,-0.005632835,,0.021234934,0.004977591,0.012751355,-0.000135009
20140805,-0.009732679,-0.004929128,,-0.004249014,-0.0093526,-0.003049645,-0.007035693
20140806,1.56E-05,-0.001683416,,0.005014407,0.005206423,-9.90E-05,-0.000815332
20140807,-0.005572115,-0.00506782,,-0.007803367,-0.001663383,0.004424199,-0.005040683
20140808,0.011465423,0.00274822,,0.017032126,0.00808225,0.013059354,0.001773427
20140811,0.002755625,0.013107717,,0.004818373,-0.001238767,0.011743771,0.000272963
20140812,-0.001637983,-0.000208022,,0.003105174,0.001032467,-0.001628325,-0.002183382
20140813,0.006684767,0.013146209,,0.021561863,0.006379607,0.007924518,0.004497869
20140814,0.004336398,0.002670431,,0.021016596,0.007764776,0.004743731,0.000679769
20140815,-6.14E-05,0.004910922,,0.001259207,-0.008380014,0.000756714,-0.003129893
20140818,0.008495483,0.01197106,,0.002694367,0.016084941,0.011658772,0.006115264
20140819,0.00498819,0.013721429,,0.001792393,0.003830654,0.002986536,-0.00407228
20140820,0.002474748,0.000397921,,0.001938121,0.002009979,0.003721068,0.00887054
20140821,0.002945547,9.90E-05,,-0.008583735,0.025182249,0.002503863,0.006384575
20140822,-0.001994575,0.007330069,,-0.003972881,-0.002744763,-0.006131761,0.002942666
20140825,0.004776354,0.002168647,,0.007301281,0.013650408,0.006131166,0.010497706
20140826,0.001050529,-0.006431639,,0.023112829,0.009637411,0.000833652,0.009341235
20140827,5.00E-05,0.012225957,,0.003941223,-0.005192458,0.004524748,0.001309143
20140828,-0.00169133,0.00117431,,-0.009250656,-0.009104319,0.000920576,0.00156777
20140829,0.003314915,0.002442016,,-0.002886161,0.005046246,0.003858546,-0.000392077
20140902,-0.000544214,0.007774699,,0.009802795,0.00598406,-0.001375946,0.002609592
20140903,-0.000779445,-0.0431236,,-0.009921051,0.005182547,-0.004231942,-0.0030015
20140904,-0.001535599,-0.008322536,,0.020293683,0.004584475,0.003313504,0.001175309
20140905,0.005023248,0.008625692,,0.001242228,-0.00324526,-0.002576316,-0.002091185
20140908,-0.003077846,-0.00618207,,-0.011731546,-0.004791461,-0.005820909,-0.006758789
20140909,-0.006566521,-0.003769094,,-0.037469288,-0.015294365,-0.004737203,-0.003363651
20140910,0.003639443,0.030254677,,0.004780555,0.011058627,-0.013781531,0.004350523
20140911,0.000881517,0.004247965,,-0.002447994,0.007688369,-0.003215163,0.019671246
20140912,-0.005980405,0.002265432,,0.002024948,0.002867884,-0.005412622,0.023080582
20140915,-0.000710403,-0.000295044,,-0.022288555,-0.001336893,-0.001525162,0.006158001
20140916,0.007456507,-0.007605851,,0.011878174,0.000955543,0,0.000625804
20140917,0.001294805,0.007113638,,-0.011538311,0.000572836,-0.008331612,0.010214652
20140918,0.004879257,0.002064867,,0.003081248,0.02395185,0.003360348,0.027743563
20140919,-0.000477384,-0.008187426,,0.019259342,-0.003359637,-0.017694631,-0.001447046
20140922,-0.008045602,0.00098951,,-0.020798803,-0.008261029,-0.015830646,-0.003264322
20140923,-0.00579325,0.015513048,,-0.0026846,-0.003778128,-0.009059917,-0.017593868
20140924,0.007801976,-0.008708812,,0.014052795,0.007917573,0.012028368,0.001847293
20140925,-0.016300914,-0.038879092,,-0.019319424,-0.024711838,-0.016841017,-0.025924146
20140926,0.008539262,0.029002337,,0.003968117,0.010148331,0.008705001,0.010425465
20140929,-0.002550051,-0.00637226,,-0.004310276,-0.008418335,-0.005494065,-0.006645029
20140930,-0.002789817,0.006372651,,0.001925146,-0.004428793,-0.008046285,0.005706686
20141001,-0.013337106,-0.015705691,,-0.015565517,-0.013991425,-0.014442797,-0.006965201
20141002,5.14E-06,0.007233773,,0.00298853,0.002930701,-0.002051102,0.01276419
20141003,0.011103635,-0.002806936,,0.013507363,0.020663041,-0.000205021,0.006568381
20141006,-0.001566386,0,,-0.001674401,-0.000765293,0.006243469,0.004928833
20141007,-0.015241619,-0.008771356,,-0.016333671,-0.019508051,-0.034252993,-0.019863989
20141008,0.017310947,0.020546468,,0.017884121,0.024469173,0.020381871,0.017525527
20141009,-0.020877848,0.002180621,,-0.02297696,-0.02700744,-0.033134949,-0.002220463
20141010,-0.01151708,-0.002875129,,-0.012700309,-0.020346595,-0.00396485,0.007688369
20141013,-0.016605034,-0.009174962,,-0.01599118,-0.004199807,-0.015692486,-0.032316601
20141014,0.00157762,-0.010676795,,0.006051652,0.030978183,0.012141987,0.010575878
20141015,-0.008133301,-0.012328687,,-0.007618951,-0.035397152,-0.002265564,-0.006785973
20141016,0.000144967,-0.013209867,,-0.010216006,0.001408008,0.006995475,-0.00227258
20141017,0.012801813,0.014541754,,0.00257169,0.006411403,0.01922599,-0.011055892
20141020,0.009101116,0.021173256,,0.008428381,0.009145056,-0.010788992,0.01433575
20141021,0.019385371,0.02680258,,0.0293481,0.014538798,0.019587898,0.008153668
20141022,-0.0073261,0.005062166,,-0.007512146,-0.011180267,-0.01386163,-0.006895721
20141023,0.012228306,0.017708279,,0.000670775,0.01390685,0.048503456,0.021283883
20141024,0.007028691,0.003713098,,-0.08708738,0.007557371,0.001711534,0.013577408
20141027,-0.001502696,-0.001045546,,0.010085965,-0.00406224,-0.009092209,-0.004017058
20141028,0.011868365,0.01538898,,0.01919558,0.016341743,0.026240682,-0.007960602
20141029,-0.001386316,0.005605261,,-0.004985407,0.003997001,-0.00963527,0.006129178
20141030,0.006210797,-0.003359637,,0.016689945,0.009452187,-0.000299045,-0.003305457
20141031,0.011663115,0.009488838,,0.021140947,0.00712456,0.012402767,0.027213335
20141103,-0.000118929,0.012879699,,0.000850638,-0.001121629,-0.011804399,0.011625165
20141104,-0.002833854,-0.007339871,,-0.009564595,-0.005250761,-0.016195441,0.005645037
20141105,0.005684311,0.002391139,,-0.020990773,0.015483509,0.008080267,0.005846874
20141106,0.003768404,-0.001471082,,0.000404918,-0.000555154,0.014976293,0.005813071
20141107,0.000349525,0.002847941,,0.010796507,-0.004454908,0.008387724,-0.007796312
20141110,0.003115327,-0.001652364,,0.017356501,0.002601613,0.004412252,0.004080663
20141111,0.000696451,0.007962217,,0.022363072,-0.001486104,0.003126109,0.003948196
20141112,-0.000701363,0.014030116,,-0.001604286,-0.007274394,0.004475968,-0.008028139
20141113,0.000529705,0.014013353,,0.015829057,0.00037393,-0.01842266,-0.005388492
20141114,0.000240241,0.011982917,,0.035204969,-0.001123631,0.002272416,-0.003766083
20141117,0.000735089,-0.001665386,,-0.014657904,0.003552682,0.003545707,-0.008643245
20141118,0.00512085,0.01290043,,0.005803129,0.004469995,0.003337425,-0.004529242
20141119,-0.001502287,-0.00695211,,0.004942764,-0.002791894,-0.007278424,0.000835651
20141120,0.001965164,0.014200691,,0.012175576,-0.002612409,0.007768745,-0.002330714
20141121,0.005223212,0.001375054,,0.006303094,0.002612584,0.041820216,-0.005338223
20141124,0.00285993,0.018333902,,0.009008303,0.01369677,-0.004613626,0.002642506
20141125,-0.001150692,-0.00867855,,-0.0017896,-0.001287829,0.002639513,0.002036924
20141126,0.002802053,0.011834693,,-0.004397656,-0.003687792,-0.004244997,0.001913169
20141128,-0.002545664,-0.000588173,,0.015084652,-0.002960378,-0.050303258,0.011287061
20141201,-0.00685279,-0.032994377,,-0.03804045,-0.011554497,-0.016032842,-0.000354063
20141202,0.006364167,-0.00383133,,0.000950548,0.01875502,0.005138774,0.011749701
20141203,0.003757674,0.011277173,,-0.030524158,0.015515017,0.006710435,0.013112652
20141204,-0.001162572,-0.003802219,,0.001358077,-0.000543147,-0.005104003,0.005747452
20141205,0.001663831,-0.004252027,,-0.013660886,0.016178421,-0.008969102,0.017047856
20141208,-0.007283022,-0.022868502,,-0.019345932,0.005157676,-0.036390163,0.002138711
20141209,-0.000237852,0.015186105,,0.018929697,-0.009267814,0.002097798,-0.003943766
20141210,-0.01648612,-0.01919811,,-0.02154238,-0.025019391,-0.025787662,0.00506714
20141211,0.004525434,-0.002952354,,0.00495769,0.000733731,-0.003554309,-0.006197163
20141212,-0.016346465,-0.017076985,,-0.000130008,-0.020573184,-0.023910593,-0.01594952
20141215,-0.006362787,-0.013809919,,-0.004075293,-0.011488744,-0.008321528,0.009827551
20141216,-0.00852526,-0.013769364,,-0.036634939,-0.031168737,-0.004578465,-0.005015557
20141217,0.020148074,0.024659441,,0.012863904,0.024707247,0.004578503,0.027504266
20141218,0.023731374,0.029183003,,-0.003855423,0.030974305,0.021385687,0.025684316
20141219,0.004559638,-0.007752977,,0.007261571,-0.001665386,0.000217976,0.000866624
20141222,0.003803223,0.010324518,,0.021899447,-0.000926429,0.00662898,0.005883657
20141223,0.001744839,-0.003548288,,-0.000832346,0.008488867,0.012701,-0.001992985
20141224,-0.000139307,-0.004720122,,-0.01068387,0.002202573,0.002350236,-0.023350514
20141226,0.00330411,0.017522579,,0.019800667,-0.002019037,0.005427246,-0.002100204
20141229,0.000861403,-0.000702247,,0.009498744,0.005496865,-0.00553328,-0.002325702
20141230,-0.004900592,-0.012278068,,-0.005591604,0.002007983,-0.012023999,-0.003721918
20141231,-0.010364384,-0.019202188,,0.000160987,-0.013400385,-0.011514033,-0.013390251
20150102,-0.000340022,-0.009558538,,-0.005914456,0.002768165,0.003816707,-0.005769612
20150105,-0.018447213,-0.028576445,,-0.020730398,-0.032022284,-0.054230235,0.005656969
20150106,-0.008933255,9.40E-05,,-0.02309771,-0.035839635,-0.006455794,-0.015405051
20150107,0.011562736,0.013924601,,0.010544214,0.009227297,0.015378148,0.011561903
20150108,0.017730168,0.037702253,,0.00681274,0.014935902,0.010196835,0.004632255
20150109,-0.008439322,0.001071426,,-0.011818565,-0.022586158,-0.012020963,0.000901593
20150112,-0.008126617,-0.024949671,,-0.018764966,-0.007908187,-0.008708812,-0.013379102
20150113,-0.002581886,0.008839813,,0.011362205,-0.007171655,-0.006002982,-0.005494065
20150114,-0.005830029,-0.00381828,,-0.004999477,-0.019582492,-0.003479045,-0.024631889
20150115,-0.009290903,-0.027515092,,-0.021785592,-0.037810907,-0.02054154,-0.001648358
20150116,0.013334893,-0.007800344,,0.013121535,0.008013804,-0.005469933,0.002000997
20150120,0.001548752,0.025430877,,-0.004481025,-0.007378152,0.00131114,0.00597909
20150121,0.004720465,0.007605008,,0.026625378,0.010105764,0.016535531,0
20150122,0.015154313,0.025683341,,0.043030753,0.037616543,0.016842368,0.034692206
20150123,-0.005506656,0.005146733,,0.006648847,-0.019351029,-0.014035032,-0.000621193
20150126,0.002565168,0.001061436,,-0.008777409,0.005537639,0.004894005,0.003102183
